episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
10,0.366667,0.033333,0.002174421213567257,3.992826223373413,2.004228353500366,1.5575402347302592,-0.5658439993858337,-0.06390223245116068,0.06801740881214227,-0.003883375339405328,0.09340740772437144,0.0,22.0,2.0,0.013279430349943227,-0.9999117932927909,-0.0002497270026090602,0.9,-0.0705033540725708,0.04449013993144035,-0.018047137185931206,-1.4622448682785034,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.03947128434967356,-0.9992206678403707,-0.0002732625673984035,0.9,inf,6.507174039090023,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
11,0.4,0.033333,0.004487988539040089,3.9903628826141357,2.003901243209839,1.5376294122412921,-0.6537113785743713,-0.08156192942837705,0.07321055439253538,-0.005738236726117344,0.10974999301716107,0.0,22.0,2.0,0.033281519524894304,-0.9994459891960447,-0.0002348149357260938,0.9,-0.07624122500419617,0.0428617000579834,-0.016888126730918884,-1.4656646251678467,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.03947128434967356,-0.9992206678403707,-0.0002732625673984035,0.9,inf,6.509638235191144,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
12,0.433333,0.033333,0.007274920120835304,3.987687826156616,2.0035247802734375,1.5147954464883517,-0.7376752495765686,-0.09645394604098151,0.07513755484019463,-0.00801251384761382,0.12252843030251404,-2.6296520768026546,8.240222423370941,2.003901243209839,0.5735764363510462,-0.8191520442889917,0.0,1.0,-0.06453800946474075,0.036347515881061554,-0.016637301072478294,-1.4695316553115845,macro_turn_right,SAFE_HOLD,NONE,0,0,,1,1,TURN_RIGHT,12,0.573576436351046,-0.8191520442889917,0.0,1.0,inf,6.512315110074017,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,GOAL_OUTSIDE_FOV,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
13,0.466667,0.033333,0.010431470349431038,3.984880208969116,2.0031025409698486,1.4892370894569702,-0.8103376626968384,-0.10817464560254648,0.07417488963191532,-0.01041237945046923,0.13157539986245115,-2.6268651452208593,8.237547366913422,2.0035247802734375,0.5943230091215104,-0.8042264362906464,0.0,1.0,-0.054970964789390564,0.031208572909235954,-0.015636548399925232,-1.4712964296340942,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889917,0.0,1.0,inf,6.515125826199565,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,GOAL_OUTSIDE_FOV,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
14,0.5,0.033333,0.013847551308572292,3.9820120334625244,2.002652168273926,1.4613909355341597,-0.8686390519142151,-0.1163631298604677,0.07085552086873805,-0.012364028142721766,0.1367982164372703,-2.6237085949922636,8.234739749725922,2.0031025409698486,0.6164843216012644,-0.7873671832251005,0.0,1.0,-0.050037600100040436,0.027235617861151695,-0.01422891579568386,-1.4718290567398071,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889917,0.0,1.0,inf,6.517998598319473,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,GOAL_OUTSIDE_FOV,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
15,0.533333,0.033333,0.01741180755198002,3.979145050048828,2.002195358276367,1.4317553526669171,-0.9124588966369629,-0.12104333154169515,0.065854125108744,-0.013579660555043182,0.13846537865235856,-2.6202925140331224,8.23187157421933,2.002652168273926,0.6395442922181132,-0.7687542509093741,0.0,1.0,-0.04778086394071579,0.023917609825730324,-0.012859083712100983,-1.4716869592666626,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889917,0.0,1.0,inf,6.52087175383293,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,GOAL_OUTSIDE_FOV,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
16,0.566667,0.033333,0.0210245531052351,3.9763286113739014,2.0017504692077637,1.4008167163493748,-0.9434435963630676,-0.12272705466028973,0.05989049770991301,-0.014005894679036292,0.13727697092845212,-2.6167282577897146,8.229004590805634,2.002195358276367,0.663018644981946,-0.748602882980225,0.0,1.0,-0.04582482576370239,0.020688597112894058,-0.011637911200523376,-1.4711329936981201,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889917,0.0,1.0,inf,6.523695881496813,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,GOAL_OUTSIDE_FOV,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
17,0.6,0.033333,0.02460876852273941,3.9735946655273438,2.001329183578491,1.3689994231429623,-0.9640160799026489,-0.1221882148759248,0.053593244320048354,-0.013769010031565538,0.13413344597289267,-2.6131155122364595,8.226188152130707,2.0017504692077637,0.6864975719826512,-0.7271320950569606,0.0,1.0,-0.04292161017656326,0.017084330320358276,-0.010525571182370186,-1.4702506065368652,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889917,0.0,1.0,inf,6.526438879961722,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,GOAL_OUTSIDE_FOV,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
18,0.633333,0.033333,0.028112193569540977,3.970958948135376,2.000939130783081,1.3366333446130507,-0.9766975045204163,-0.12013859532445477,0.047392323980751876,-0.012992074319877684,0.1298002636898819,-1.814671030723384,8.623008587742179,2.001329183578491,0.5735764363510463,-0.8191520442889917,0.0,1.0,-0.038336656987667084,0.013251314871013165,-0.009126364253461361,-1.4702084064483643,macro_turn_right,SAFE_HOLD,NONE,0,0,,1,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889918,0.0,1.0,inf,6.52908481584285,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
19,0.666667,0.033333,0.031500957906246185,3.9684290885925293,2.000587224960327,1.303950022232732,-0.9837790727615356,-0.11700458937476257,0.041497492794756584,-0.011973570704470108,0.12472161896969838,-1.8111676056765824,8.620372870350211,2.000939130783081,0.6000379607525242,-0.7999715280283117,0.0,1.0,-0.033106546849012375,0.01045894343405962,-0.008033416233956814,-1.4702644348144531,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889917,0.0,1.0,inf,6.53162584688552,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
20,0.7,0.033333,0.03474968671798706,3.966007709503174,2.000274658203125,1.271101099767427,-0.987118124961853,-0.1129022804588746,0.03598393919271565,-0.010993760208743875,0.11900685516459458,-1.8077788413398772,8.617843010807364,2.000587224960327,0.6259877308995624,-0.7798329056683984,0.0,1.0,-0.02760894224047661,0.008208116516470909,-0.0071195741184055805,-1.4700192213058472,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889917,0.0,1.0,inf,6.534059123421935,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
21,0.733333,0.033333,0.037833403795957565,3.9636995792388916,1.9999982118606567,1.2381845296253429,-0.9880953431129456,-0.1077645526112018,0.03089138349925598,-0.010132582246772326,0.11256174126664084,-1.8045301125281363,8.615421631718009,2.000274658203125,0.651313421798031,-0.758808820840757,0.0,1.0,-0.02215772680938244,0.005786459892988205,-0.006326940376311541,-1.4694132804870605,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889917,0.0,1.0,inf,6.536379621324581,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
22,0.766667,0.033333,0.04072418436408043,3.9615139961242676,1.9997538328170776,1.2052614546105491,-0.9876886010169983,-0.10150039596412838,0.026255212158421505,-0.009368685747231962,0.10525891325198526,-1.8014463954501658,8.613113501453727,1.9999982118606567,0.675938271770052,-0.7369582435637145,0.0,1.0,-0.01684405468404293,0.0026951811742037535,-0.005609714426100254,-1.4684683084487915,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889917,0.0,1.0,inf,6.538577747712834,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
23,0.8,0.033333,0.04339249059557915,3.9594597816467285,1.9995378255844116,1.1723656312313322,-0.9865474104881287,-0.09410756375985747,0.022086319638074788,-0.008639154491368792,0.09704985348931025,-1.798555614882043,8.610927918339103,1.9997538328170776,0.6998110525672633,-0.7143279993845257,0.0,1.0,-0.011531628668308258,-0.0013769975630566478,-0.004921996034681797,-1.4671919345855713,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889917,0.0,1.0,inf,6.540644354685297,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
24,0.833333,0.033333,0.04581122845411301,3.957552433013916,1.9993486404418945,1.139510160019114,-0.9850703477859497,-0.0857055830819989,0.018343617059227015,-0.007757305844077566,0.08798926668747467,-0.8496846576613983,8.87905460309912,1.9995378255844116,0.5735764363510462,-0.8191520442889919,0.0,1.0,-0.0066239601001143456,-0.005010284949094057,-0.003829735331237316,-1.4672294855117798,macro_turn_right,SAFE_HOLD,NONE,0,0,,1,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889919,0.0,1.0,inf,6.542563611628344,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
25,0.866667,0.033333,0.04795996844768524,3.95580792427063,1.9991885423660278,1.1066966998680952,-0.9835426807403564,-0.07651636013751659,0.014964366263004972,-0.006756567333740503,0.07825814225039379,-0.8472659198028645,8.877147254466308,1.9993486404418945,0.6001420621824378,-0.7998934336518903,0.0,1.0,-0.002314037876203656,-0.007182172499597073,-0.0030210111290216446,-1.4676434993743896,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889919,0.0,1.0,inf,6.544319237027153,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
26,0.9,0.033333,0.0498274601995945,3.954242467880249,1.9990549087524414,1.073924443533781,-0.9821720123291016,-0.06682403575962742,0.011940360688197786,-0.005772153637907885,0.06812739336117181,-0.8451171798092922,8.875402745723022,1.9991885423660278,0.6260294289487903,-0.7797994319631502,0.0,1.0,0.0020086015574634075,-0.00868602842092514,-0.002352857729420066,-1.467795968055725,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889919,0.0,1.0,inf,6.545894765344729,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
27,0.933333,0.033333,0.051411088556051254,3.9528677463531494,1.9989436864852905,1.0411945635551396,-0.9810571074485779,-0.05691325813745413,0.00933690222168139,-0.0048507481178166004,0.05787768527006094,-0.843249688057383,8.873837289332641,1.9990549087524414,0.6512123286279351,-0.7588955811196836,0.0,1.0,0.00635199761018157,-0.010324820876121521,-0.0017856594640761614,-1.4675145149230957,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889919,0.0,1.0,inf,6.547278326381015,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
28,0.966667,0.033333,0.052714452147483826,3.9516892433166504,1.9988503456115723,1.008504921765733,-0.9801932573318481,-0.04701246088267728,0.007230667584853887,-0.004019543339447077,0.047734796120080074,-0.8416660597009262,8.872462567805542,1.9989436864852905,0.6756680193126996,-0.7372060279718645,0.0,1.0,0.010657395236194134,-0.012610230594873428,-0.0013004312058910728,-1.4667811393737793,macro_turn_right,SAFE_HOLD,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889919,0.0,1.0,inf,6.548464309648175,0.0,0,0,0,DIRECT_LOCAL,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
29,1.0,0.033333,0.05374513939023018,3.9507079124450684,1.9987717866897583,0.9758462158997764,-0.9795079827308655,-0.0372719220085604,0.00562946813490873,-0.003289573607874142,0.03783792246167573,-0.8403626961094937,8.871284064769043,1.9988503456115723,0.6993796357505604,-0.7147503935622657,0.0,1.0,0.015012888237833977,-0.01585625484585762,-0.000880535168107599,-1.465591311454773,macro_turn_right,TURNING,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889919,0.0,1.0,inf,6.549451686477605,0.0,0,0,0,TURN_TO_TARGET,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
30,1.033333,0.033333,0.054513879120349884,3.949923276901245,1.9987066984176636,0.9432050207866519,-0.978902280330658,-0.027771144797721376,0.004431571935458602,-0.0025228727573572574,0.028235442269335304,0.13737157907324155,8.950008525389439,1.9987717866897583,0.5735764363510463,-0.8191520442889918,0.0,1.0,0.018259428441524506,-0.018144983798265457,-8.886447176337242e-05,-1.4656318426132202,macro_turn_right,TURNING,NONE,0,0,,1,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889919,0.0,1.0,inf,6.55024090601961,0.0,0,0,0,TURN_TO_TARGET,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
31,1.066667,0.033333,0.05503495782613754,3.9493372440338135,1.998657464981079,0.9105711252022014,-0.9783573746681213,-0.01856893886608546,0.003488046959337391,-0.0017722654763832305,0.018976640564698007,0.13814031880336125,8.949223889845616,1.9987066984176636,0.5999984199901749,-0.8000011850049309,0.0,1.0,0.020579136908054352,-0.018938511610031128,0.0003731553442776203,-1.4660539627075195,macro_turn_right,TURNING,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889918,0.0,1.0,inf,6.550830081755837,0.0,0,0,0,TURN_TO_TARGET,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
32,1.1,0.033333,0.0553266666829586,3.9489524364471436,1.9986220598220825,0.8779438936065366,-0.97792649269104,-0.00975467018075738,0.002712573657822375,-0.0011617369597831293,0.010191235398527265,0.1386613975091489,8.948637856978184,1.998657464981079,0.6257762814187331,-0.7800025933378315,0.0,1.0,0.022844893857836723,-0.01920757256448269,0.0006751273758709431,-1.466219425201416,macro_turn_right,TURNING,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889918,0.0,1.0,inf,6.551216660634212,0.0,0,0,0,TURN_TO_TARGET,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
33,1.133333,0.033333,0.055410195142030716,3.9487688541412354,1.9985963106155396,0.8453287701637852,-0.9776325821876526,-0.0014371890861938762,0.0021098433826369643,-0.000699233027528497,0.002646861990266671,0.13895310636596997,8.948253049391514,1.9986220598220825,0.6508788481712081,-0.7591816152959194,0.0,1.0,0.025205614045262337,-0.019776232540607452,0.000873287208378315,-1.4659395217895508,macro_turn_right,TURNING,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889918,0.0,1.0,inf,6.551400750463403,0.0,0,0,0,TURN_TO_TARGET,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
34,1.166667,0.033333,0.05530774965882301,3.9487814903259277,1.9985769987106323,0.812727824692606,-0.977437436580658,0.006298031068897957,0.0017136242645285913,-0.000370162700467983,0.006537486052727214,0.13903663482504208,8.948069467085606,1.9985963106155396,0.6752786492701491,-0.7375627063781647,0.0,1.0,0.027634643018245697,-0.021122964099049568,0.0009886709740385413,-1.4651844501495361,macro_turn_right,TURNING,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889918,0.0,1.0,inf,6.551387487951162,0.0,0,0,0,TURN_TO_TARGET,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
35,1.2,0.033333,0.05504150316119194,3.948983669281006,1.9985615015029907,0.7801372129998059,-0.9772655367851257,0.013416049356947604,0.001505690660491763,-0.00015458436562766506,0.013501162210685525,0.13893418934183438,8.948082103270298,1.9985769987106323,0.6989534228252835,-0.7151671921451798,0.0,1.0,0.030203482136130333,-0.023529961705207825,0.0010364664485678077,-1.4639413356781006,macro_turn_right,TURNING,NONE,0,0,,0,1,TURN_RIGHT,12,0.5735764363510463,-0.8191520442889918,0.0,1.0,inf,6.551183689772966,0.0,0,0,0,TURN_TO_TARGET,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
36,1.233333,0.033333,0.054634030908346176,3.949366807937622,1.998549222946167,0.7475517576638584,-0.9770331978797913,0.019933759745969868,0.0013755357007610351,0.00011820194057453646,0.019981512649768846,1.108973337117905,8.836644427698333,1.9985615015029907,0.5735764363510463,-0.8191520442889917,0.0,1.0,0.03118639998137951,-0.024774977937340736,0.0015067214844748378,-1.4640158414840698,macro_turn_right,TURNING,NONE,0,0,,1,1,TURN_RIGHT,12,0.5735764363510462,-0.8191520442889917,0.0,1.0,inf,6.55079808937281,0.0,0,0,0,TURN_TO_TARGET,TURN_RIGHT,1,BYPASS_VISIBLE,1,8,0.0,22.0,2.0,0.0,22.0,2.0,1,
