episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
10,0.366667,0.033333,-5.981252193450928,3.00693941116333,2.008413314819336,-1.2698357893647294,0.39596691727638245,0.15668551228513103,-0.015690829318837345,0.0059920598891687275,0.15758317380508052,6.0,23.0,2.0,0.7453068539402725,0.666721503091739,-0.0003616417362548812,0.9,0.18910527229309082,0.00979379378259182,-0.009910362772643566,0.831655740737915,direct,SAFE_PROGRESSING,NONE,1,0,"-5.986,3.006;-5.729,3.435;-5.472,3.863;-5.215,4.292;-4.958,4.721;-4.701,5.150;-4.444,5.579",0,1,PASS_THROUGH,-1,0.7179306458775866,0.6961145793003591,-0.00028318770351389564,0.9,inf,6.4815573115576735,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
11,0.4,0.033333,-5.975854396820068,3.0080275535583496,2.0083048343658447,-1.2559475871466483,0.427375853061676,0.1704070965807858,-0.024723427660442793,0.0020252519422958625,0.1722031593374645,6.0,23.0,2.0,0.7543947756502181,0.6564208955998598,-0.0003609591877259523,0.9,0.17726415395736694,0.021365245804190636,-0.010178796947002411,0.9694185256958008,direct,SAFE_PROGRESSING,NONE,1,0,"-5.981,3.007;-5.724,3.436;-5.467,3.865;-5.210,4.294;-4.953,4.722;-4.696,5.151;-4.439,5.580",0,1,PASS_THROUGH,-1,0.7179306458775866,0.6961145793003591,-0.00028318770351389564,0.9,inf,6.477855577910262,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
12,0.433333,0.033333,-5.970032215118408,3.009087562561035,2.0081160068511963,-1.2407648907337507,0.46187523007392883,0.17967952049237432,-0.03067686855053672,-0.0027363403424857796,0.1822999942592056,6.0,23.0,2.0,0.764161027244042,0.6450254238769719,-0.0003563617031453961,0.9,0.16429957747459412,0.03389367833733559,-0.011657657101750374,1.1256089210510254,direct,SAFE_PROGRESSING,NONE,1,0,"-5.976,3.008;-5.719,3.437;-5.462,3.866;-5.205,4.295;-4.948,4.724;-4.691,5.153;-4.434,5.582",1,1,PASS_THROUGH,-1,0.7641610757658507,0.6450254648340464,0.0,0.9,inf,6.473963137990057,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
13,0.466667,0.033333,-5.963959693908691,3.010200023651123,2.007843017578125,-1.2243291801059677,0.5039186477661133,0.1846341332812051,-0.03275906287309765,-0.007785547334422952,0.18767933855414642,6.0,23.0,2.0,0.7745380091053751,0.632527273029454,-0.00034831739028851646,0.9,0.1552477926015854,0.044717732816934586,-0.013215159997344017,1.249268889427185,direct,SAFE_PROGRESSING,NONE,1,0,"-5.970,3.009;-5.713,3.438;-5.456,3.867;-5.199,4.296;-4.943,4.725;-4.686,5.154;-4.429,5.583",0,1,PASS_THROUGH,-1,0.764161027244042,0.6450254238769719,-0.0003563617031453961,0.9,inf,6.4699004624510055,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
14,0.5,0.033333,-5.9578094482421875,3.011453628540039,2.007490634918213,-1.2064744624208172,0.5556358098983765,0.18592220506483115,-0.031059221655366766,-0.012026816287198655,0.18888193639417283,6.0,23.0,2.0,0.7855843717503739,0.6187544597992236,-0.0003366602765853179,0.9,0.15640586614608765,0.05311305820941925,-0.014039712026715279,1.324862003326416,direct,SAFE_PROGRESSING,NONE,1,0,"-5.964,3.010;-5.707,3.439;-5.450,3.868;-5.194,4.297;-4.937,4.726;-4.680,5.155;-4.423,5.584",0,1,PASS_THROUGH,-1,0.764161027244042,0.6450254238769719,-0.0003563617031453961,0.9,inf,6.465679845724152,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
15,0.533333,0.033333,-5.951725482940674,3.0129311084747314,2.007078170776367,-1.1868787807547732,0.6169750690460205,0.18486177976880952,-0.02633896253673936,-0.014404786355916573,0.18728351886047845,6.0,23.0,2.0,0.7974376739867814,0.6034012368935397,-0.0003215927517461867,0.9,0.16787104308605194,0.06057778745889664,-0.0139921884983778,1.363451361656189,direct,SAFE_PROGRESSING,NONE,1,0,"-5.958,3.011;-5.701,3.441;-5.444,3.870;-5.188,4.299;-4.931,4.728;-4.674,5.157;-4.418,5.586",0,1,PASS_THROUGH,-1,0.764161027244042,0.6450254238769719,-0.0003563617031453961,0.9,inf,6.461303600478848,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
16,0.566667,0.033333,-5.945797920227051,3.0146994590759277,2.0066323280334473,-1.1652251372630331,0.6824666857719421,0.1833718145396244,-0.019636883891787697,-0.014664745923949252,0.1850023901184737,6.0,23.0,2.0,0.8102032434862274,0.5861489672973361,-0.00030394187451564323,0.9,0.18301689624786377,0.06916069239377975,-0.013314679265022278,1.3784871101379395,direct,SAFE_PROGRESSING,NONE,1,0,"-5.952,3.013;-5.695,3.442;-5.439,3.871;-5.182,4.300;-4.925,4.729;-4.669,5.159;-4.412,5.588",0,1,PASS_THROUGH,-1,0.764161027244042,0.6450254238769719,-0.0003563617031453961,0.9,inf,6.456759695165018,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
17,0.6,0.033333,-5.9400458335876465,3.016819715499878,2.006173849105835,-1.1414209457839877,0.7449643015861511,0.18344637172766065,-0.011871466333285383,-0.013353184717124485,0.18431443393026772,6.0,23.0,2.0,0.8238234496022114,0.5668464013684639,-0.0002848528300670434,0.9,0.19687983393669128,0.07937125116586685,-0.012331249192357063,1.3786990642547607,direct,SAFE_PROGRESSING,NONE,1,0,"-5.946,3.015;-5.689,3.444;-5.433,3.873;-5.176,4.302;-4.920,4.731;-4.663,5.161;-4.407,5.590",0,1,PASS_THROUGH,-1,0.764161027244042,0.6450254238769719,-0.0003563617031453961,0.9,inf,6.452004805862278,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
18,0.633333,0.033333,-5.9344329833984375,3.01935076713562,2.0057129859924316,-1.1156349991640448,0.7991713881492615,0.18648301489253255,-0.003602702810667431,-0.011256163298784675,0.18685715272142894,6.0,23.0,2.0,0.8380744292497384,0.5455558456274244,-0.00026521589577673443,0.9,0.20914208889007568,0.09038091450929642,-0.011151406913995743,1.3674288988113403,direct,SAFE_PROGRESSING,NONE,1,0,"-5.940,3.017;-5.684,3.446;-5.427,3.875;-5.171,4.304;-4.914,4.734;-4.658,5.163;-4.401,5.592",1,1,PASS_THROUGH,-1,0.8380744587245961,0.5455558648144803,0.0,0.9,inf,6.4469692500180305,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
19,0.666667,0.033333,-5.928891181945801,3.0223588943481445,2.00525164604187,-1.0882022776178004,0.842077910900116,0.19295026362170564,0.004979582474921277,-0.008948854049264272,0.1932218477866964,6.0,23.0,2.0,0.8526442941404524,0.5224917677949645,-0.000245471429841069,0.9,0.22166424989700317,0.10090215504169464,-0.009744557552039623,1.3457462787628174,direct,SAFE_PROGRESSING,NONE,1,0,"-5.934,3.019;-5.678,3.449;-5.422,3.878;-5.165,4.307;-4.909,4.736;-4.652,5.166;-4.396,5.595",0,1,PASS_THROUGH,-1,0.8380744292497384,0.5455558456274244,-0.00026521589577673443,0.9,inf,6.441560787171252,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,9,6.0,23.0,2.0,6.0,23.0,2.0,1,
