episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
0,0.033333,0.033333,1.1701555990839552e-07,6.0,2.0005784034729004,2.7688955251274017,0.0,-6.893300256189403e-06,8.74269670227841e-06,0.03076272396120312,0.03076272597585452,0.0,24.0,2.0,-0.9313486324080521,-0.36412872025102755,0.0,0.9,-0.03739677742123604,0.047648124396800995,0.005359229631721973,-0.05566538870334625,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,1,1,PASS_THROUGH,-1,-0.9313486324080521,-0.36412872025102755,0.0,0.9,inf,6.0,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
1,0.066667,0.033333,3.2168120469577843e-06,6.0,2.0018298625946045,2.7688624360567498,-0.002703133737668395,-9.681743612201002e-05,0.00014701175108425128,0.04199506699901212,0.041995435922519135,0.0,24.0,2.0,-0.9313365803690593,-0.36415954337886497,-3.213352625565397e-05,0.9,-0.028630658984184265,0.053432341665029526,0.0023825971875339746,-0.24239082634449005,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.9313486324080521,-0.36412872025102755,0.0,0.9,inf,6.0000000000005755,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
2,0.1,0.033333,2.1789699530927464e-05,6.0,2.0032520294189453,2.7686352930859752,-0.012515835464000702,-0.00028839130705089554,0.0008060681364322203,0.04198922658526271,0.04199795310030106,0.0,24.0,2.0,-0.931253772983644,-0.36437123921787345,-0.00010165903250828064,0.9,-0.06232061982154846,0.05310115963220596,-0.0034606875851750374,-0.5746264457702637,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.9313486324080521,-0.36412872025102755,0.0,0.9,inf,6.000000000026377,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
3,0.133333,0.033333,8.615584374638274e-05,6.00000524520874,2.0045523643493652,2.767876144964797,-0.03525567054748535,-0.0013984088503276241,0.0024306350886867407,0.03521138700353475,0.03532287232034968,0.0,24.0,2.0,-0.9309765058436918,-0.3650790502425962,-0.0001806682981037849,0.9,-0.09382738173007965,0.05809231847524643,-0.012940616346895695,-0.9859161972999573,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.9313486324080521,-0.36412872025102755,0.0,0.9,inf,5.999994755203639,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
4,0.166667,0.033333,0.0002540941350162029,6.000066757202148,2.0055408477783203,2.766092742104789,-0.07324675470590591,-0.005591209615681181,0.005265449426618996,0.023601786582626186,0.02481997003468379,0.0,24.0,2.0,-0.9303226166731994,-0.3667420959520052,-0.00025290919612683504,0.9,-0.11208580434322357,0.06787286698818207,-0.02634243853390217,-1.242470145225525,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.9313486324080521,-0.36412872025102755,0.0,0.9,inf,5.999933246384758,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
5,0.2,0.033333,0.0006110859685577452,6.0002875328063965,2.006082534790039,2.7627565545725847,-0.1254594773054123,-0.014624963311734825,0.009491875926317235,0.009536669353772228,0.019872929397382978,0.0,24.0,2.0,-0.9290904562540038,-0.36985244265906725,-0.0003078260036030194,0.9,-0.12028931826353073,0.0739559680223465,-0.038771215826272964,-1.3469234704971313,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.9313486324080521,-0.36412872025102755,0.0,0.9,inf,5.999712487940158,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
6,0.233333,0.033333,0.0012565373908728361,6.000790119171143,2.0061450004577637,2.7574097602272047,-0.1890084147453308,-0.028447976394286072,0.015069788994488891,-0.0029964308187904356,0.03233209703870247,0.0,24.0,2.0,-0.9270922172105472,-0.37483317168443975,-0.0003379239779707326,0.9,-0.12552616000175476,0.07339484989643097,-0.044533319771289825,-1.3758533000946045,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,1,1,PASS_THROUGH,-1,-0.9270922701440939,-0.3748331930860316,0.0,0.9,inf,5.999209968552458,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
7,0.266667,0.033333,0.0022784918546676636,6.001674175262451,2.005819320678711,2.7497585818669696,-0.26103878021240234,-0.04539477214338339,0.02141092582307984,-0.01126804222227486,0.05144008026893127,0.0,24.0,2.0,-0.9241834961049424,-0.3819486208518583,-0.0003414038796899982,0.9,-0.13195952773094177,0.07030614465475082,-0.04406675696372986,-1.364288568496704,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.9270922172105472,-0.37483317168443975,-0.0003379239779707326,0.9,inf,5.998326113209268,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
8,0.3,0.033333,0.0037268497981131077,6.002991676330566,2.0052459239959717,2.739667205563362,-0.3394082188606262,-0.06337690822277225,0.027505751229988655,-0.015832365996686908,0.07087921175956154,0.0,24.0,2.0,-0.9202599041651425,-0.39130755710372994,-0.0003233256462057971,0.9,-0.1412101835012436,0.06858370453119278,-0.041991692036390305,-1.3315110206604004,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.9270922172105472,-0.37483317168443975,-0.0003379239779707326,0.9,inf,5.997009095559839,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
9,0.333333,0.033333,0.005602567922323942,6.0047502517700195,2.0045251846313477,2.727022128027381,-0.42237576842308044,-0.0808863333108374,0.03240963768803878,-0.018697337093834313,0.08912111952810228,0.0,24.0,2.0,-0.9152059255254619,-0.40298638800516534,-0.0002914886500180548,0.9,-0.15329967439174652,0.06753019243478775,-0.04078206047415733,-1.3040566444396973,blocked,NO_SAFE_CANDIDATE,NO_SAFE_CANDIDATE,0,0,,0,1,PASS_THROUGH,-1,-0.9270922172105472,-0.37483317168443975,-0.0003379239779707326,0.9,inf,5.995251492971104,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,GOAL_OUTSIDE_FOV,1,15,0.0,24.0,2.0,0.0,24.0,2.0,1,
