episode,task,step,global_frame,sim_time_s,state_x,state_y,state_z,state_yaw,speed_world_mps,yaw_rate_rps,goal_distance_m,effective_target_source,hierarchical_mode,planner_status,macro_update_mask,macro_correction_type,expert_goal_dir_x,expert_goal_dir_y,expert_goal_dir_z,expert_goal_dist_norm,guide_x,guide_y,guide_z,guide_distance_norm,state_gravity_x,state_gravity_y,state_gravity_z,minimum_body_clearance_m,depth_min_m,depth_mean_m,depth_near_1m_frac,depth_near_2m_frac,depth_near_3m_frac,depth_near_4m_frac,depth_left_near_4m_frac,depth_center_near_4m_frac,depth_right_near_4m_frac,normalized_cmd_vx,normalized_cmd_vy,normalized_cmd_vz,normalized_cmd_yaw_rate,cmd_vx_flu,cmd_vy_flu,cmd_vz_flu,cmd_yaw_rate,inference_ms
0,small_short,10,16,0.36666666666666664,0.012499864213168621,7.012186050415039,2.00881290435791,-0.7870769572979117,0.1301578679541285,0.41153234243392944,5.987833482047812,PASS_THROUGH,blocked,NO_SAFE_CANDIDATE,0,PASS_THROUGH,0.7048246970862444,0.7093800068949511,-0.001467036128792496,0.9,0.7048246970862444,0.7093800068949511,-0.001467036128792496,0.9,0.04019844023097588,-0.022776573950742042,-0.9989320863212189,2.287840096782261,1.4399999380111694,3.8991308212280273,0.0,0.183662109375,0.32318033854166667,0.39154622395833333,0.6251760563380282,0.2699237089201878,0.28006230529595016,0.05517642945051193,0.0027458989061415195,-0.0059284125454723835,0.6459009647369385,0.13794107735157013,0.006864747032523155,-0.014821031130850315,0.9688514471054077,2.3411459987983108
0,small_short,11,17,0.4,0.016140107065439224,7.0148234367370605,2.0087263584136963,-0.7725279143835343,0.1389849068186155,0.455790251493454,5.98520468704448,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.7146892746472445,0.699440543937459,-0.0014718018435770166,0.9,0.7146892746472446,0.6994405439374591,-0.0014718018435770168,0.9,0.02961839265078131,-0.020082328236694723,-0.9993595203475963,2.2852201957159575,1.4499999284744263,3.887108564376831,0.0,0.18698893229166666,0.32673502604166665,0.394599609375,0.6467723004694835,0.2643485915492958,0.27324766355140184,0.04952210187911987,0.006913393270224333,-0.006132269743829966,0.7245469093322754,0.12380525469779968,0.0172834824770689,-0.01533067412674427,1.086820363998413,2.3037209975882433
0,small_short,12,18,0.43333333333333335,0.02001870423555374,7.017515659332275,2.0085525512695312,-0.7563497049393141,0.1438183370146881,0.5043896436691284,5.98252394738099,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,1,PASS_THROUGH,0.7254918801984229,0.6882291813315322,-0.0014579883011495473,0.9,0.7254918801984229,0.6882291813315322,-0.0014579883011495473,0.9,0.018470512220483563,-0.01238225764865917,-0.9997527293655343,2.282551523586385,1.459999918937683,3.8745808601379395,0.0,0.18975911458333333,0.33050130208333334,0.39791666666666664,0.6719483568075117,0.2584213615023474,0.26400895638629285,0.04545804485678673,0.010465292260050774,-0.00632926682010293,0.7871665358543396,0.11364511400461197,0.02616323158144951,-0.01582316681742668,1.180749773979187,2.3701300015090965
0,small_short,13,19,0.4666666666666667,0.023971999064087868,7.020257949829102,2.0083110332489014,-0.7385060948116623,0.14460584239919758,0.5585966110229492,5.979795875830114,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.737217554701635,0.675653930140742,-0.0014295891407631318,0.9,0.737217554701635,0.675653930140742,-0.0014295891407631318,0.9,0.007578841341907714,-0.001586993804585431,-0.9999700208579148,2.279838475873449,1.4800000190734863,3.860430955886841,0.0,0.19241861979166666,0.3347981770833333,0.4017415364583333,0.6999413145539906,0.2520833333333333,0.2538940809968847,0.0440511479973793,0.013673133216798306,-0.006387167144566774,0.8287329077720642,0.11012786626815796,0.0341828316450119,-0.015967918559908867,1.243099331855774,2.3687110005994327
0,small_short,14,20,0.5,0.027842482551932335,7.0230584144592285,2.0080220699310303,-0.7188964045681109,0.14212752304051532,0.616253137588501,5.977011818158575,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.7498861564446632,0.661565431898571,-0.001389852333002526,0.9,0.7498861564446632,0.661565431898571,-0.001389852333002526,0.9,-0.0015765080428109483,0.009776173311258228,-0.9999509693268861,2.277071784078553,1.5299999713897705,3.8428292274475098,0.0,0.20110026041666668,0.340712890625,0.40700846354166664,0.7305262128325508,0.2478090766823161,0.24345794392523365,0.045077208429574966,0.01693781651556492,-0.006269557401537895,0.8538088202476501,0.11269301921129227,0.04234454035758972,-0.015673894435167313,1.2807132005691528,2.4260700010927394
0,small_short,15,21,0.5333333333333333,0.03150608390569687,7.02593469619751,2.0077037811279297,-0.6974425564229328,0.13791751112778522,0.6730906367301941,5.9741533488573495,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.7634864153321864,0.6458224928151872,-0.0013421539349577109,0.9,0.7634864153321866,0.6458224928151873,-0.001342153934957711,0.9,-0.007287151470520812,0.01966912971910912,-0.9997799871769482,2.274232180682079,1.5499999523162842,3.8406448364257812,0.0,0.20540364583333334,0.34263020833333335,0.408310546875,0.7450802034428795,0.24471830985915494,0.2359423676012461,0.04838282987475395,0.020163457840681076,-0.006020228378474712,0.8673397302627563,0.12095707654953003,0.05040864646434784,-0.015050571411848068,1.3010096549987793,2.341406994673889
0,small_short,16,22,0.5666666666666667,0.03488762304186821,7.028924465179443,2.0073697566986084,-0.6741732288750285,0.133890223876218,0.7252941131591797,5.971182002090365,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.7779196820410109,0.6283623997625176,-0.0012895184770245571,0.9,0.7779196820410109,0.6283623997625176,-0.0012895184770245571,0.9,-0.008433291396264368,0.02712556030500024,-0.9995964603650642,2.27128036035827,1.5899999141693115,3.8769357204437256,0.0,0.19277018229166668,0.33358072916666665,0.3999251302083333,0.7243642410015649,0.24413145539906103,0.2320677570093458,0.05369328707456589,0.023626483976840973,-0.005693342536687851,0.8745496869087219,0.13423322141170502,0.05906620994210243,-0.014233356341719627,1.3118245601654053,2.3125719962990843
0,small_short,17,23,0.6,0.03796135261654854,7.032083511352539,2.007028579711914,-0.6492466442626806,0.13189409139262656,0.7704711556434631,5.968041360504758,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.7929928937197387,0.609229634217795,-0.0012342207449092034,0.9,0.7929928937197387,0.609229634217795,-0.0012342207449092034,0.9,-0.004858765558202026,0.0321478958190706,-0.9994713128407722,2.268159252445521,1.6399999856948853,3.9053337574005127,0.0,0.1797265625,0.32719075520833335,0.39427734375,0.705829420970266,0.24601917057902972,0.2317464953271028,0.059950850903987885,0.027084555476903915,-0.005224717780947685,0.8644846081733704,0.14987713098526,0.06771139055490494,-0.013061794452369213,1.296726942062378,2.3445370025001466
0,small_short,18,24,0.6333333333333333,0.040739383548498154,7.035488128662109,2.0066869258880615,-0.6229251999258207,0.1333179357771299,0.8065894842147827,5.96465474907646,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,1,PASS_THROUGH,0.8084473794778824,0.5885672838607214,-0.001177702915805464,0.9,0.8084473794778824,0.5885672838607214,-0.001177702915805464,0.9,0.002639180532266607,0.03535581655125101,-0.9993713028510036,2.2647917857204067,1.6799999475479126,3.925902843475342,0.0,0.16795572916666668,0.32320963541666664,0.3911002604166667,0.6895539906103286,0.2501173708920188,0.2343652647975078,0.0663304403424263,0.030187269672751427,-0.0046183946542441845,0.8453352451324463,0.16582609713077545,0.07546817511320114,-0.011545986868441105,1.2680028676986694,2.3666359993512742
0,small_short,19,25,0.6666666666666666,0.043254364281892776,7.039231777191162,2.0063507556915283,-0.5955513388103555,0.1388241387651018,0.8319939970970154,5.960928541609514,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.823988045464942,0.5666060748738102,-0.0011210918601947408,0.9,0.823988045464942,0.5666060748738102,-0.0011210918601947408,0.9,0.012463241000388951,0.03744545590300887,-0.9992209492679694,2.2610841611180246,1.709999918937683,3.94065260887146,0.0,0.15754231770833332,0.32088541666666665,0.38948893229166665,0.6750489045383412,0.25539906103286386,0.23872663551401868,0.07255218923091888,0.032846931368112564,-0.003914813045412302,0.8242909908294678,0.1813804805278778,0.08211732655763626,-0.009787032380700111,1.2364364862442017,2.304071997059509
0,small_short,20,26,0.7,0.0455433651804924,7.043407440185547,2.006024122238159,-0.5675003011356708,0.14830727018138787,0.8464024662971497,5.956769712839133,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.8393241259678765,0.5436302755525881,-0.0010653970513482367,0.9,0.8393241259678766,0.5436302755525882,-0.001065397051348237,0.9,0.022699524960935805,0.0388282800140672,-0.9989880360833643,2.2569433141103916,1.7400000095367432,3.9519007205963135,0.0,0.14741536458333335,0.319482421875,0.38862955729166665,0.6620794209702661,0.26087636932707353,0.24361370716510902,0.07868867367506027,0.034751735627651215,-0.003081838134676218,0.7988446950912476,0.19672168791294098,0.08687934279441833,-0.007704595103859901,1.1982669830322266,2.2804559994256124
0,small_short,21,27,0.7333333333333333,0.04763796180486679,7.048099517822266,2.005711078643799,-0.539139051541517,0.1611000772980546,0.8505355715751648,5.952093861959146,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.854200231246353,0.5199432105500138,-0.0010113068875526406,0.9,0.8542002312463531,0.5199432105500139,-0.0010113068875526408,0.9,0.031751719842054285,0.0395804866690661,-0.9987117769217061,2.252284849415121,1.7599999904632568,3.96187424659729,0.0,0.138125,0.31799153645833333,0.38786458333333335,0.6504010172143975,0.2657472613458529,0.2481016355140187,0.08445819467306137,0.03531956300139427,-0.0021251211874186993,0.7630460858345032,0.21114549040794373,0.08829890936613083,-0.005312803201377392,1.1445691585540771,2.3011350058368407
0,small_short,22,28,0.7666666666666666,0.04956246167421341,7.0533671379089355,2.0054144859313965,-0.5108195964748329,0.1762822508216763,0.8449961543083191,5.946841863608488,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.8684028830328181,0.4958583588946199,-0.0009595074903471049,0.9,0.8684028830328181,0.4958583588946199,-0.0009595074903471049,0.9,0.03873011452565467,0.03947279574011808,-0.9984697675069029,2.2470496537320486,1.7899999618530273,3.9718875885009766,0.0,0.12812825520833335,0.31642252604166665,0.386630859375,0.6391529733959311,0.2694640062597809,0.2519080996884735,0.0924774631857872,0.037325840443372726,-0.0013607899891212583,0.7544794678688049,0.2311936616897583,0.09331460297107697,-0.0034019749145954847,1.1317192316055298,2.2833589973743074
0,small_short,23,29,0.8,0.051337018609046936,7.059250354766846,2.005129098892212,-0.4828441653693728,0.1931190787065427,0.8329794406890869,5.940973669734024,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.881777241109673,0.471665207626707,-0.0009104808998756569,0.9,0.881777241109673,0.471665207626707,-0.0009104808998756569,0.9,0.04364729985991474,0.03833375690602171,-0.9983112922813248,2.2411977093385937,1.809999942779541,3.9819259643554688,0.0,0.11600911458333334,0.3144303385416667,0.385185546875,0.6120500782472613,0.2890845070422535,0.25503309968847354,0.10162698477506638,0.039573948830366135,-0.0007054208545014262,0.750434935092926,0.25406745076179504,0.09893487393856049,-0.0017635521944612265,1.1256524324417114,2.338514997973107
0,small_short,24,30,0.8333333333333334,0.052979640662670135,7.06577730178833,2.004849910736084,-0.4553382016347053,0.21133319954859764,0.8186261653900146,5.934461171490591,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,1,PASS_THROUGH,0.8942783860155028,0.44751024898221214,-0.0008633431449699628,0.9,0.8942783860155028,0.44751024898221214,-0.0008633431449699628,0.9,0.04768060770488605,0.03678015755158978,-0.9981852431584896,2.2347009532532134,1.8199999332427979,3.9908618927001953,0.0,0.09816080729166667,0.31257486979166665,0.38375,0.5747750391236307,0.3191510172143975,0.25791471962616824,0.10709653794765472,0.037310641258955,0.00014960486441850662,0.6917828321456909,0.2677413523197174,0.09327660501003265,0.00037401216104626656,1.0376741886138916,2.3391389986500144
0,small_short,25,31,0.8666666666666667,0.05450863763689995,7.072976589202881,2.004573345184326,-0.42837389733399056,0.2306650877030974,0.800372302532196,5.927275817709205,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.9058974734478942,0.4234962806339351,-0.0008172453397088797,0.9,0.9058974734478942,0.4234962806339351,-0.0008172453397088797,0.9,0.05166143628792163,0.03506518433723204,-0.9980488609522407,2.2275309116952866,1.8199999332427979,3.9982616901397705,0.0,0.08251302083333334,0.31103515625,0.38251302083333333,0.539358372456964,0.3479068857589984,0.260845015576324,0.11127258092164993,0.03598446398973465,0.0008101675775833428,0.6431722640991211,0.2781814634799957,0.08996115624904633,0.0020254189148545265,0.9647583961486816,2.3789469996700063
0,small_short,26,32,0.9,0.055946845561265945,7.080860137939453,2.0042917728424072,-0.4021893125043437,0.25049232319638126,0.775387167930603,5.919405812704222,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.9165673236560437,0.3998796642442625,-0.0007715762392332359,0.9,0.9165673236560438,0.3998796642442626,-0.000771576239233236,0.9,0.054724461346489034,0.03229493275265023,-0.9979790932924589,2.2196759381477817,1.8199999332427979,4.004476547241211,0.0,0.07131184895833333,0.3097265625,0.3814388020833333,0.5061913145539906,0.3749413145539906,0.2637363707165109,0.11390163749456406,0.03651724383234978,0.0011255848221480846,0.6201278567314148,0.28475409746170044,0.09129311144351959,0.0028139620553702116,0.9301917552947998,2.3162989964475855
0,small_short,27,33,0.9333333333333333,0.057317104190588,7.089422702789307,2.003990650177002,-0.3769836000331619,0.26996282126775145,0.7455588579177856,5.910856550621415,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.9262582427690426,0.3768887661200902,-0.0007250344001075629,0.9,0.9262582427690427,0.37688876612009026,-0.000725034400107563,0.9,0.055730945024939665,0.028652633629857302,-0.9980346128029329,2.211141606564528,1.8199999332427979,4.011897087097168,0.0,0.06194986979166667,0.30785807291666667,0.37994791666666666,0.4746674491392801,0.3997554773082942,0.2659559968847352,0.11492430418729782,0.03584723547101021,0.0013481687055900693,0.5911417007446289,0.28731074929237366,0.08961808681488037,0.0033704217057675123,0.8867125511169434,2.488805002940353
0,small_short,28,34,0.9666666666666667,0.05863189324736595,7.098629951477051,2.0036635398864746,-0.3528104321933592,0.2881524577361523,0.7133631110191345,5.901662441213833,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.9350103392916019,0.3546198099444578,-0.0006751390670413768,0.9,0.935010339291602,0.35461980994445785,-0.000675139067041377,0.9,0.05391059478236354,0.025182149405202844,-0.9982281838946173,2.201962414879254,1.8299999237060547,4.0223774909973145,0.0,0.05259765625,0.3049609375,0.37717122395833336,0.44324139280125197,0.42223200312989045,0.26655957943925235,0.11483661085367203,0.03428669646382332,0.0015874082455411553,0.5530048608779907,0.28709152340888977,0.08571673929691315,0.003968520555645227,0.8295072913169861,2.3307459996431135
0,small_short,29,35,1.0,0.05988987535238266,7.108422756195068,2.003312110900879,-0.3297042297905714,0.3042081687062782,0.6795502305030823,5.891882567309744,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.9428747430272888,0.33314686493079393,-0.0006207640513104483,0.9,0.9428747430272888,0.33314686493079393,-0.0006207640513104483,0.9,0.04909240137696605,0.022288873171310883,-0.9985455133642112,2.192197391960004,1.8499999046325684,4.035883903503418,0.0,0.041979166666666665,0.301025390625,0.37330729166666665,0.41272496087636934,0.4423317683881064,0.2653718847352025,0.11523334681987762,0.03328441083431244,0.0016394503181800246,0.5218145251274109,0.28808337450027466,0.0832110270857811,0.0040986258536577225,0.782721757888794,2.3015169936115853
0,small_short,30,36,1.0333333333333332,0.061079416424036026,7.118718147277832,2.0029397010803223,-0.3077114327154396,0.3176128218791694,0.6447885036468506,5.881599745656979,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,1,PASS_THROUGH,0.9499011341604922,0.31255002689180045,-0.0005621481526559395,0.9,0.9499011341604922,0.31255002689180045,-0.0005621481526559395,0.9,0.04189801249624733,0.019930304531167977,-0.9989230898873843,2.1819291819780706,1.8700000047683716,4.051844120025635,0.0,0.030426432291666666,0.2960970052083333,0.36858723958333334,0.382981220657277,0.46059272300469484,0.26268496884735204,0.1164424791932106,0.03505188971757889,0.0016832540277391672,0.5154386162757874,0.2911061942577362,0.08762972056865692,0.004208134952932596,0.7731579542160034,2.269116994284559
0,small_short,31,37,1.0666666666666667,0.06218042969703674,7.129427909851074,2.0025503635406494,-0.28681923425638406,0.3284287642660287,0.6115674376487732,5.870901938869958,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.9561588348831651,0.29284813924908565,-0.0004998131813530774,0.9,0.9561588348831652,0.2928481392490857,-0.0004998131813530775,0.9,0.033788718720390874,0.018437720082455734,-0.9992589118768945,2.171245466792988,1.8899999856948853,4.068409442901611,0.0,0.019049479166666668,0.29088216145833334,0.3635709635416667,0.35415688575899845,0.477914710485133,0.2591316199376947,0.12111760675907135,0.039602313190698624,0.001512604532763362,0.5360657572746277,0.3027940094470978,0.09900578111410141,0.0037815114483237267,0.8040986061096191,2.3022249952191487
0,small_short,32,38,1.1,0.06315942853689194,7.140478610992432,2.0021414756774902,-0.26688347098223547,0.3374967290114218,0.5844213366508484,5.859862166260259,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.9617500919094413,0.2739280416502634,-0.0004344074500314875,0.9,0.9617500919094414,0.27392804165026347,-0.00043440745003148754,0.9,0.026705103329635924,0.0189011998925998,-0.9994646477483701,2.1602188181334805,1.899999976158142,4.082324504852295,0.0,0.013203125,0.2864680989583333,0.35925455729166667,0.3283450704225352,0.49469874804381847,0.2552083333333333,0.13029375672340393,0.05015169084072113,0.0012719680089503527,0.592673659324646,0.32573437690734863,0.12537923455238342,0.00317991990596056,0.889010488986969,2.2853930058772676
0,small_short,33,39,1.1333333333333333,0.06395940482616425,7.151839256286621,2.0017073154449463,-0.24758743864497323,0.34649448850228703,0.5695005059242249,5.848510733913546,PASS_THROUGH,local_avoidance,SAFE_PROGRESSING,0,PASS_THROUGH,0.9668087028495644,0.25550107346546663,-0.00036544813115577357,0.9,0.9668087028495647,0.2555010734654667,-0.0003654481311557736,0.9,0.02308632920700486,0.02280248159042254,-0.9994733954623626,2.1488788018263723,1.899999976158142,4.090801239013672,0.0,0.011484375,0.283720703125,0.3565397135416667,0.305868544600939,0.5126467136150235,0.25159657320872275,0.13948138058185577,0.05484640970826149,0.0010374622652307153,0.5866299867630005,0.34870344400405884,0.13711602985858917,0.0025936556048691273,0.8799449801445007,2.3086369983502664
