episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
10,0.366667,0.033333,-0.006503781769424677,8.023197174072266,2.012408971786499,0.2132891778810221,-0.11294522136449814,0.1545977612009312,-0.010189611293529473,0.019817983673883835,0.1561955454664175,0.0,16.0,2.0,0.9771888632500125,-0.21236709490122258,-0.0014637429295194838,0.9,0.11606894433498383,-0.014542810618877411,0.020378397777676582,-0.10059848427772522,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.006,8.018;-0.292,8.428;-0.579,8.838;-0.865,9.247;-1.152,9.657;-1.438,10.067;-1.725,10.477",0,1,PASS_THROUGH,-1,0.9747982767538346,-0.22308599515874977,-0.0009789799715950451,0.9,2.4323036462320067,2.476807075559549,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
11,0.4,0.033333,-0.007102044299244881,8.028244972229004,2.013108730316162,0.2093905257996258,-0.11820191144943237,0.14922033783470945,-0.015834159622993973,0.01766656598829515,0.15109446511467603,0.0,16.0,2.0,0.9779867965595956,-0.20866098286657508,-0.0015556298579704432,0.9,0.12073367834091187,-0.010191034525632858,0.020758574828505516,-0.07222592830657959,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.007,8.023;-0.293,8.433;-0.579,8.843;-0.866,9.253;-1.152,9.662;-1.439,10.072;-1.725,10.482",0,1,PASS_THROUGH,-1,0.9747982767538346,-0.22308599515874977,-0.0009789799715950451,0.9,2.4271925916439354,2.471760100326584,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
12,0.433333,0.033333,-0.007502559572458267,8.033099174499512,2.0137970447540283,0.2053562349864997,-0.11335281282663345,0.14175809012883883,-0.01860412478168499,0.017547572263947497,0.14404647468170456,0.0,16.0,2.0,0.9788050239555599,-0.20478774633071078,-0.0016443941572527418,0.9,0.12775295972824097,-0.008202831260859966,0.021000487729907036,-0.07085907459259033,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.007,8.028;-0.294,8.438;-0.580,8.848;-0.866,9.258;-1.153,9.668;-1.439,10.077;-1.726,10.487",1,1,PASS_THROUGH,-1,0.9788063473183675,-0.20478802320759673,0.0,0.9,2.4221349361952167,2.466906491847573,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
13,0.466667,0.033333,-0.007799715269356966,8.037734985351562,2.01448130607605,0.2015341505020308,-0.10280505567789078,0.1355842374375512,-0.018722753015418012,0.018627115019792397,0.13813253178002344,0.0,16.0,2.0,0.9795702268373908,-0.20109493178342425,-0.0017317923555243352,0.9,0.1337002068758011,-0.007933956570923328,0.021087773144245148,-0.08539275825023651,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.008,8.033;-0.294,8.443;-0.580,8.853;-0.867,9.263;-1.153,9.672;-1.440,10.082;-1.726,10.492",0,1,PASS_THROUGH,-1,0.9788050239555599,-0.20478774633071078,-0.0016443941572527418,0.9,2.417274422308696,2.4622711444621945,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
14,0.5,0.033333,-0.008083872497081757,8.042220115661621,2.015164852142334,0.1981733467195573,-0.09128601104021072,0.13260401287705487,-0.017124766297602623,0.0200274786730142,0.13519682597547797,0.0,16.0,2.0,0.9802328915478203,-0.19783874878123608,-0.0018187381543664585,0.9,0.13682466745376587,-0.008618582971394062,0.020993461832404137,-0.10441426187753677,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.008,8.038;-0.294,8.448;-0.581,8.857;-0.867,9.267;-1.153,9.677;-1.440,10.087;-1.726,10.497",0,1,PASS_THROUGH,-1,0.9788050239555599,-0.20478774633071078,-0.0016443941572527418,0.9,2.4126341133558107,2.4577864748842115,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
15,0.533333,0.033333,-0.008414988406002522,8.046660423278809,2.0158450603485107,0.19526178794520813,-0.0821106806397438,0.1330823166450196,-0.014943026445212807,0.021125588132885648,0.13557465661733356,0.0,16.0,2.0,0.9807975255266935,-0.19501944104003746,-0.0019056592419316749,0.9,0.13658033311367035,-0.00936955027282238,0.020801041275262833,-0.11966861039400101,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.008,8.042;-0.294,8.452;-0.581,8.862;-0.867,9.272;-1.154,9.682;-1.440,10.092;-1.726,10.501",0,1,PASS_THROUGH,-1,0.9788050239555599,-0.20478774633071078,-0.0016443941572527418,0.9,2.40814470768876,2.453346724623903,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
16,0.566667,0.033333,-0.008814357221126556,8.051154136657715,2.0165188312530518,0.1926243707928253,-0.07662206888198853,0.13600407430550293,-0.013084285439867616,0.02156617255268668,0.13832355747211303,0.0,16.0,2.0,0.9813001743615695,-0.19247337153040078,-0.0019922473926578337,0.9,0.1330193132162094,-0.009192285127937794,0.020578259602189064,-0.12472182512283325,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.008,8.047;-0.295,8.457;-0.581,8.866;-0.867,9.276;-1.154,9.686;-1.440,10.096;-1.727,10.506",0,1,PASS_THROUGH,-1,0.9788050239555599,-0.20478774633071078,-0.0016443941572527418,0.9,2.4036993227572525,2.4488537129332553,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
17,0.6,0.033333,-0.009271547198295593,8.055753707885742,2.017183542251587,0.19009477337044844,-0.07442710548639297,0.13971956763756893,-0.011992439069385765,0.021246541276945103,0.14183367615589415,0.0,16.0,2.0,0.9817740823011814,-0.19004034485086926,-0.002078136337213312,0.9,0.12883874773979187,-0.007685547694563866,0.020372912287712097,-0.11803773790597916,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.009,8.051;-0.295,8.461;-0.581,8.871;-0.868,9.281;-1.154,9.691;-1.440,10.101;-1.727,10.511",0,1,PASS_THROUGH,-1,0.9788050239555599,-0.20478774633071078,-0.0016443941572527418,0.9,2.3991993942241456,2.4442549851997963,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
18,0.633333,0.033333,-0.009759997949004173,8.060460090637207,2.0178377628326416,0.18759496806429005,-0.07404632121324539,0.14265243272581912,-0.011620891416113867,0.020338160819349742,0.14456279765352215,0.0,16.0,2.0,0.9822349837219511,-0.18764263411366217,-0.0021630107778076607,0.9,0.12709462642669678,-0.005216209217905998,0.020178716629743576,-0.10354824364185333,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.009,8.056;-0.296,8.466;-0.582,8.876;-0.868,9.285;-1.155,9.695;-1.441,10.105;-1.727,10.515",1,1,PASS_THROUGH,-1,0.9822372814799848,-0.18764307306908237,0.0,0.9,2.3945926823095607,2.439549551704867,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
19,0.666667,0.033333,-0.010253983549773693,8.065232276916504,2.018481731414795,0.18511592743021432,-0.07375149428844452,0.14388131259581802,-0.011582216709646832,0.019229271384152383,0.14562192395436238,0.0,16.0,2.0,0.9826854332250706,-0.18526816159370268,-0.002246692445566973,0.9,0.12836584448814392,-0.0022151595912873745,0.01994509994983673,-0.08611684292554855,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.010,8.060;-0.296,8.470;-0.582,8.880;-0.869,9.290;-1.155,9.700;-1.441,10.110;-1.727,10.520",0,1,PASS_THROUGH,-1,0.9822349837219511,-0.18764263411366217,-0.0021630107778076607,0.9,2.3898787074248378,2.434778376479061,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,6,0.0,16.0,2.0,0.0,16.0,2.0,1,
