episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
285,9.533333,0.033333,3.649362564086914,9.999958038330078,2.5545852184295654,-0.35803313289763194,0.05537444353103638,1.8049667150447892,-0.2782889136692638,0.08669917467814209,1.8283507072716294,6.0,25.0,2.0,0.9791852334495428,0.19971740143813338,-0.03618339615298092,0.9,1.809628963470459,-0.273557186126709,0.08946284651756287,0.07796474546194077,direct,SAFE_PROGRESSING,NONE,1,0,"3.620,9.947;3.698,10.441;3.776,10.935;3.854,11.428;3.932,11.922;4.010,12.416;4.088,12.910",0,1,PASS_THROUGH,-1,0.9789153034202631,0.2012037525466289,-0.0352402992434712,0.9,4.551442424721365,5.342141033167144,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
286,9.566667,0.033333,3.678960084915161,10.05317211151123,2.5573627948760986,-0.35620112949182453,0.05459162965416908,1.805637080094204,-0.2778242042726542,0.08659874502583599,1.8289370946347245,6.0,25.0,2.0,0.9792629386780681,0.199277926761812,-0.036502120994651416,0.9,1.8104650974273682,-0.27310889959335327,0.08907895535230637,0.07693634182214737,direct,SAFE_PROGRESSING,NONE,1,0,"3.649,10.000;3.727,10.494;3.804,10.988;3.882,11.482;3.959,11.976;4.036,12.470;4.114,12.964",0,1,PASS_THROUGH,-1,0.9789153034202631,0.2012037525466289,-0.0352402992434712,0.9,4.516668081003889,5.311891993307117,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
287,9.6,0.033333,3.7084548473358154,10.106467247009277,2.5601348876953125,-0.3543939191814716,0.053847428411245346,1.8063244904202975,-0.27731800815966323,0.08661355260125737,1.8295396551690266,6.0,25.0,2.0,0.9793347567604738,0.19886551881680797,-0.036823085512020265,0.9,1.812223196029663,-0.2719520330429077,0.08853279054164886,0.07640114426612854,direct,SAFE_PROGRESSING,NONE,1,0,"3.679,10.053;3.756,10.547;3.832,11.041;3.909,11.535;3.986,12.029;4.063,12.524;4.139,13.018",0,1,PASS_THROUGH,-1,0.9789153034202631,0.2012037525466289,-0.0352402992434712,0.9,4.482333342845057,5.281994635590603,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
288,9.633333,0.033333,3.737846612930298,10.159842491149902,2.562898874282837,-0.35261027143649054,0.05316206067800522,1.8070718829189634,-0.2767424950657655,0.0867230423219236,1.8301956410944384,6.0,25.0,2.0,0.979400956137174,0.19847903477328233,-0.03714619594326656,0.9,1.8123483657836914,-0.272469162940979,0.08805200457572937,0.07431323826313019,direct,SAFE_PROGRESSING,NONE,1,0,"3.708,10.106;3.784,10.601;3.861,11.095;3.937,11.589;4.013,12.083;4.089,12.577;4.165,13.072",1,1,PASS_THROUGH,-1,0.9800773644645993,0.19861611129041118,0.0,0.9,4.448447699190236,5.252455687873779,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
289,9.666667,0.033333,3.76713490486145,10.213302612304688,2.5656521320343018,-0.35084917614750977,0.05246388912200928,1.8078975080403163,-0.2761039253566361,0.08665811246125175,1.8309113593047248,6.0,25.0,2.0,0.9794617631194094,0.19811753097486332,-0.037471302451902846,0.9,1.8139622211456299,-0.27219441533088684,0.0873800665140152,0.07253893464803696,direct,SAFE_PROGRESSING,NONE,1,0,"3.738,10.160;3.813,10.654;3.889,11.148;3.964,11.643;4.039,12.137;4.115,12.631;4.190,13.126",0,1,PASS_THROUGH,-1,0.979400956137174,0.19847903477328233,-0.03714619594326656,0.9,4.414218139080263,5.223276986757537,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
290,9.7,0.033333,3.7963216304779053,10.266846656799316,2.5683906078338623,-0.34911331735894674,0.051693957298994064,1.8087804661890872,-0.2754633095911032,0.08652110525463487,1.8316802972824104,6.0,25.0,2.0,0.979516684108867,0.1977836104394375,-0.03779826707550072,0.9,1.8150808811187744,-0.271689236164093,0.0868254154920578,0.07156193256378174,direct,SAFE_PROGRESSING,NONE,1,0,"3.767,10.213;3.842,10.708;3.916,11.202;3.991,11.696;4.066,12.191;4.140,12.685;4.215,13.180",0,1,PASS_THROUGH,-1,0.979400956137174,0.19847903477328233,-0.03714619594326656,0.9,4.378697587836505,5.1944666022294825,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
291,9.733333,0.033333,3.825409173965454,10.320472717285156,2.571113348007202,-0.34740467598224833,0.050879571586847305,1.8097147048661817,-0.2748695869088919,0.08634130515551375,1.8325052315866148,6.0,25.0,2.0,0.9795653272892445,0.19747940039547213,-0.03812684083634649,0.9,1.816082239151001,-0.2709198296070099,0.08631592988967896,0.07112298160791397,direct,SAFE_PROGRESSING,NONE,1,0,"3.796,10.267;3.870,10.761;3.944,11.256;4.018,11.750;4.092,12.245;4.166,12.739;4.240,13.234",0,1,PASS_THROUGH,-1,0.979400956137174,0.19847903477328233,-0.03714619594326656,0.9,4.34362150469822,5.166033765571969,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
292,9.766667,0.033333,3.854401111602783,10.374187469482422,2.573820114135742,-0.34572326570833906,0.05008290708065033,1.810690911147687,-0.27433123730339515,0.08602947823356263,1.8333740138330727,6.0,25.0,2.0,0.9796076728742212,0.19720514233443712,-0.03845697703677497,0.9,1.8168079853057861,-0.2705862522125244,0.08577853441238403,0.0701998919248581,direct,SAFE_PROGRESSING,NONE,1,0,"3.825,10.320;3.899,10.815;3.972,11.310;4.045,11.804;4.118,12.299;4.192,12.793;4.265,13.288",0,1,PASS_THROUGH,-1,0.979400956137174,0.19847903477328233,-0.03714619594326656,0.9,4.309004596614422,5.137981410635485,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
293,9.8,0.033333,3.883300304412842,10.427985191345215,2.576509475708008,-0.3440674983225728,0.04932883009314537,1.811688584758714,-0.27382899277735157,0.08550613825718481,1.8342598357675908,6.0,25.0,2.0,0.9796440117889724,0.19695950596040915,-0.038788699099598235,0.9,1.8177196979522705,-0.270263135433197,0.08515964448451996,0.06916456669569016,direct,SAFE_PROGRESSING,NONE,1,0,"3.854,10.374;3.927,10.869;4.000,11.364;4.072,11.858;4.145,12.353;4.217,12.848;4.290,13.342",0,1,PASS_THROUGH,-1,0.979400956137174,0.19847903477328233,-0.03714619594326656,0.9,4.2748548609055765,5.110322518146157,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
294,9.833333,0.033333,3.9121084213256836,10.481864929199219,2.579178810119629,-0.3424360805727034,0.04860733449459076,1.8126822272330807,-0.273345681170629,0.08482424851261665,1.8351375620037447,6.0,25.0,2.0,0.9796745616784803,0.19674152775475248,-0.039121917856919354,0.9,1.819159984588623,-0.2699052095413208,0.08438802510499954,0.06778569519519806,direct,SAFE_PROGRESSING,NONE,1,0,"3.883,10.428;3.955,10.923;4.027,11.418;4.099,11.912;4.171,12.407;4.243,12.902;4.315,13.397",1,1,PASS_THROUGH,-1,0.9804251313005037,0.19689225966093796,0.0,0.9,4.2411913849496194,5.083065521949985,0.0,0,0,0,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,11,6.0,25.0,2.0,6.0,25.0,2.0,1,
