episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
10,0.366667,0.033333,0.008301774971187115,8.025911331176758,2.009742259979248,0.09449068522373044,-0.4651968479156494,0.16411016549147942,-0.11280034970425522,0.004072178720367196,0.19917993862478633,0.0,22.0,2.0,0.9955744924322631,-0.09397313292036812,-0.0006930421143570916,0.9,0.09454083442687988,-0.11017671227455139,0.010197950527071953,-0.7170053720474243,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.005,8.020;0.216,8.473;0.428,8.927;0.639,9.380;0.850,9.833;1.061,10.286;1.272,10.740",0,1,PASS_THROUGH,-1,0.9893639409292464,-0.14546034857533247,-0.0005285653160783355,0.9,3.930086933704832,3.974093609930714,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
11,0.4,0.033333,0.011874516494572163,8.031571388244629,2.0097529888153076,0.07841331586521094,-0.49259427189826965,0.15912350686040871,-0.12326545115963528,-0.0005915016751116072,0.20128341153551288,0.0,22.0,2.0,0.9969733689819771,-0.07774069398104962,-0.000697165741779397,0.9,0.0990874320268631,-0.0895623192191124,0.014691279269754887,-0.6404874324798584,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.008,8.026;0.219,8.479;0.430,8.932;0.641,9.386;0.852,9.839;1.064,10.292;1.275,10.746",0,1,PASS_THROUGH,-1,0.9893639409292464,-0.14546034857533247,-0.0005285653160783355,0.9,3.924310209802167,3.9684387291037346,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
12,0.433333,0.033333,0.015772949904203415,8.036956787109375,2.009803533554077,0.0612580197765648,-0.5012044906616211,0.15124731921469026,-0.126039740811263,-0.0013072384628585042,0.19688442474152076,0.0,22.0,2.0,0.9981757528684397,-0.060371175901126686,-0.0006982161834376317,0.9,0.11452668160200119,-0.0780826136469841,0.019056187942624092,-0.57322758436203,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.012,8.032;0.223,8.485;0.434,8.938;0.645,9.392;0.856,9.845;1.066,10.298;1.277,10.752",1,1,PASS_THROUGH,-1,0.9981759961767825,-0.060371190616782436,0.0,0.9,3.9186140838204078,3.963061077610254,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BLOCKED_UNKNOWN_OCCLUDED,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
13,0.466667,0.033333,0.0197515357285738,8.042020797729492,2.009948253631592,0.04395067706297758,-0.49288737773895264,0.14430817737223645,-0.12254339284174369,0.0014933057251271071,0.18932501986703043,0.0,22.0,2.0,0.999083072402756,-0.042807960551682844,-0.000702105173879938,0.9,0.13720786571502686,-0.0759286880493164,0.02242431230843067,-0.5250954627990723,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.016,8.037;0.227,8.490;0.437,8.944;0.648,9.397;0.859,9.851;1.070,10.304;1.281,10.757",0,1,PASS_THROUGH,-1,0.9981757528684397,-0.060371175901126686,-0.0006982161834376317,0.9,3.9131929005490713,3.958007236442958,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BLOCKED_UNKNOWN_OCCLUDED,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
14,0.5,0.033333,0.023625748232007027,8.046841621398926,2.0102081298828125,0.027390363763447913,-0.47246065735816956,0.14115737530244465,-0.11539223471132411,0.00653233377550926,0.1824375066111768,0.0,22.0,2.0,0.9996624071291897,-0.02597236592267133,-0.0007127278956615593,0.9,0.1630580574274063,-0.08153867721557617,0.02436274290084839,-0.4982254207134247,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.020,8.042;0.230,8.495;0.441,8.949;0.652,9.402;0.862,9.856;1.073,10.309;1.284,10.763",0,1,PASS_THROUGH,-1,0.9981757528684397,-0.060371175901126686,-0.0006982161834376317,0.9,3.908096264803315,3.953198516789941,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BLOCKED_UNKNOWN_OCCLUDED,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
15,0.533333,0.033333,0.027310725301504135,8.05158519744873,2.010573148727417,0.01196098896878566,-0.44584891200065613,0.14336487404820272,-0.10748584526246688,0.012251072160558481,0.17960173387728534,0.0,22.0,2.0,0.999947019288763,-0.01026758875598737,-0.0007315986990672969,0.9,0.18842312693595886,-0.09293361008167267,0.024840865284204483,-0.4893333911895752,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.024,8.047;0.234,8.500;0.445,8.954;0.655,9.407;0.866,9.861;1.076,10.314;1.287,10.768",0,1,PASS_THROUGH,-1,0.9981757528684397,-0.060371175901126686,-0.0006982161834376317,0.9,3.9032474850565264,3.9484684747093794,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BLOCKED_UNKNOWN_OCCLUDED,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
16,0.566667,0.033333,0.030823776498436928,8.056458473205566,2.011007785797119,-0.0024607853922546624,-0.4183863699436188,0.1512276167288415,-0.10127630588645624,0.017375313321891562,0.18283485364811145,0.0,22.0,2.0,0.9999899499890111,0.004418747820694362,-0.00075801627442744,0.9,0.21050584316253662,-0.10769449919462204,0.02418370172381401,-0.49248120188713074,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.027,8.052;0.238,8.505;0.448,8.959;0.659,9.412;0.869,9.866;1.079,10.319;1.290,10.773",0,1,PASS_THROUGH,-1,0.9981757528684397,-0.060371175901126686,-0.0006982161834376317,0.9,3.898480829238128,3.9436099429271225,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BLOCKED_UNKNOWN_OCCLUDED,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
17,0.6,0.033333,0.03425932303071022,8.06164264678955,2.011467933654785,-0.01618069899344549,-0.39386454224586487,0.16398860094010903,-0.09833823910018018,0.021163029364511775,0.19238124731766795,0.0,22.0,2.0,0.9998305730871029,0.01839026606657764,-0.0007894519085682571,0.9,0.22846806049346924,-0.12354721128940582,0.022900182753801346,-0.5020198225975037,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.031,8.056;0.241,8.510;0.451,8.964;0.662,9.417;0.872,9.871;1.082,10.325;1.293,10.778",0,1,PASS_THROUGH,-1,0.9981757528684397,-0.060371175901126686,-0.0006982161834376317,0.9,3.8935887492672516,3.9384419333207683,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BLOCKED_UNKNOWN_OCCLUDED,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
18,0.633333,0.033333,0.03775138035416603,8.067280769348145,2.0119106769561768,-0.02941197138105407,-0.374361515045166,0.1802125670449032,-0.09924262642065061,0.02332338725684663,0.2070498698693515,0.0,22.0,2.0,0.9994918599600293,0.031864477759745984,-0.0008227580081295268,0.9,0.24166226387023926,-0.13798943161964417,0.021427543833851814,-0.5119370222091675,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.034,8.062;0.244,8.515;0.455,8.969;0.665,9.423;0.875,9.876;1.085,10.330;1.295,10.784",1,1,PASS_THROUGH,-1,0.9994921982535832,0.03186448854477371,0.0,0.9,3.8883892134375166,3.932822015439939,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
19,0.666667,0.033333,0.04143722727894783,8.073447227478027,2.0123019218444824,-0.04221788232570964,-0.36044955253601074,0.19821643484441281,-0.10367136697640944,0.023844941155452472,0.22495797072318577,0.0,22.0,2.0,0.9989905679893998,0.04491229530730546,-0.000854867501818593,0.9,0.25001612305641174,-0.14900332689285278,0.020067434757947922,-0.5171180963516235,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"0.038,8.067;0.248,8.521;0.458,8.975;0.668,9.428;0.878,9.882;1.088,10.336;1.298,10.790",0,1,PASS_THROUGH,-1,0.9994918599600293,0.031864477759745984,-0.0008227580081295268,0.9,3.882738550656865,3.9266767179027777,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,BYPASS_VISIBLE,1,14,0.0,22.0,2.0,0.0,22.0,2.0,1,
