episode_frame_index,trajectory_time_s,control_dt_s,x,y,z,yaw,yaw_rate,state_vx_flu,state_vy_flu,state_vz_flu,speed_world_mps,effective_target_world_x,effective_target_world_y,effective_target_world_z,goal_direction_flu_x,goal_direction_flu_y,goal_direction_flu_z,goal_distance_norm,target_velocity_flu_x,target_velocity_flu_y,target_velocity_flu_z,target_yaw_rate,hierarchical_mode,planner_status,planner_failure_reason,plan_valid,plan_terminal,plan_points_xy,macro_update_mask,macro_label_valid,macro_correction_type,macro_direction_token,macro_direction_flu_x,macro_direction_flu_y,macro_direction_flu_z,macro_distance_norm,min_observed_clearance_m,truth_minimum_clearance_m,truth_brake_risk,truth_brake_would_trigger,emergency_brake,local_corridor_blocked,fsm_state,effective_target_source,target_correction_active,observability_reason,scene_id,task_id,navigation_goal_world_x,navigation_goal_world_y,navigation_goal_world_z,original_navigation_goal_world_x,original_navigation_goal_world_y,original_navigation_goal_world_z,episode_valid,failure_taxonomy
595,19.866667,0.033333,-0.5708483457565308,10.131261825561523,2.1767325401306152,-0.003450089588397515,-0.007435603067278862,-0.00611139369808138,0.005752714323640249,0.005483988808945199,0.010025816090423795,0.0,15.0,2.0,0.9929524313488189,-0.11291558878724667,-0.03599359508716014,0.9,-0.006027750205248594,0.0057829441502690315,0.005488638300448656,-0.01095626875758171,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.571,10.131;-0.808,10.572;-1.045,11.012;-1.282,11.452;-1.519,11.892;-1.756,12.332;-1.994,12.773",0,1,PASS_THROUGH,-1,0.9929294742686523,-0.11312849639336743,-0.035958343014567455,0.9,0.9446670030585513,0.9539831622756163,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
596,19.9,0.033333,-0.5710412263870239,10.131058692932129,2.1769168376922607,-0.0036975146111210794,-0.007409597747027874,-0.006039665835396332,0.005774243020348998,0.005487866616880523,0.009996805783147657,0.0,15.0,2.0,0.9929752232355116,-0.11270364242705953,-0.03602908580660557,0.9,-0.0059679411351680756,0.0058035170659422874,0.00549292704090476,-0.010884786024689674,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.571,10.131;-0.808,10.571;-1.045,11.012;-1.282,11.452;-1.519,11.892;-1.757,12.332;-1.994,12.772",0,1,PASS_THROUGH,-1,0.9929294742686523,-0.11312849639336743,-0.035958343014567455,0.9,0.9449094268732545,0.9542337862953241,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
597,19.933333,0.033333,-0.5712348818778992,10.130855560302734,2.1771011352539062,-0.00394401888215936,-0.007380175869911909,-0.005969956690470917,0.005796362302864382,0.00549195429304004,0.009969942867890802,0.0,15.0,2.0,0.9929978366775533,-0.11249273288669527,-0.03606496085374435,0.9,-0.005899451673030853,0.005825682543218136,0.005497052799910307,-0.010799781419336796,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.571,10.131;-0.808,10.571;-1.045,11.011;-1.282,11.452;-1.520,11.892;-1.757,12.332;-1.994,12.772",0,1,PASS_THROUGH,-1,0.9929294742686523,-0.11312849639336743,-0.035958343014567455,0.9,0.945152024596196,0.9544846447913737,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
598,19.966667,0.033333,-0.5714293718338013,10.130659103393555,2.1772854328155518,-0.004189469476655894,-0.00734616257250309,-0.005902457820439478,0.005818641454013165,0.0054963893732467425,0.00994514418370932,0.0,15.0,2.0,0.9930202686056739,-0.11228301778789737,-0.036100831773767744,0.9,-0.005823382176458836,0.0058459993451833725,0.005502282176166773,-0.010733824223279953,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.571,10.131;-0.808,10.571;-1.045,11.011;-1.283,11.451;-1.520,11.892;-1.757,12.332;-1.994,12.772",0,1,PASS_THROUGH,-1,0.9929294742686523,-0.11312849639336743,-0.035958343014567455,0.9,0.9453948243913386,0.954729371222462,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
599,20.0,0.033333,-0.5716245770454407,10.130468368530273,2.1774697303771973,-0.004433711646638456,-0.007307944353669882,-0.005836378379106546,0.0058407085402150585,0.005502586361032891,0.009922481821422939,0.0,15.0,2.0,0.9930424815469365,-0.11207482026003283,-0.036136747318810614,0.9,-0.005746976938098669,0.005853529088199139,0.005511842202395201,-0.010762282647192478,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.571,10.131;-0.809,10.571;-1.046,11.011;-1.283,11.451;-1.520,11.892;-1.757,12.332;-1.994,12.772",0,1,PASS_THROUGH,-1,0.9929294742686523,-0.11312849639336743,-0.035958343014567455,0.9,0.9456313504129693,0.9549688432679013,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
600,20.033333,0.033333,-0.5718205571174622,10.130277633666992,2.1776540279388428,-0.004676683832162725,-0.007271365262567997,-0.005770395383348263,0.00586196912441768,0.005510535541512728,0.00990081546389327,0.0,15.0,2.0,0.9930644750364329,-0.11186815517029805,-0.0361727007480474,0.9,-0.0056778728030622005,0.00585999246686697,0.005521420855075121,-0.010801519267261028,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.572,10.130;-0.809,10.571;-1.046,11.011;-1.283,11.451;-1.520,11.891;-1.757,12.332;-1.994,12.772",1,1,PASS_THROUGH,-1,0.9937148080055292,-0.11194141481388419,0.0,0.9,0.9458625029167553,0.95520855069428,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
601,20.066667,0.033333,-0.5720173120498657,10.130086898803711,2.1778383255004883,-0.0049185589007264335,-0.007242816034704447,-0.005703533859609632,0.005881591343667622,0.0055186114168519545,0.009878182383000842,0.0,15.0,2.0,0.9930862846780738,-0.11166272804280862,-0.03620865021424217,0.9,-0.0056214164942502975,0.005871712230145931,0.005528624635189772,-0.01078534871339798,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.572,10.130;-0.809,10.571;-1.046,11.011;-1.283,11.451;-1.520,11.891;-1.757,12.331;-1.994,12.772",0,1,PASS_THROUGH,-1,0.9930644750364329,-0.11186815517029805,-0.0361727007480474,0.9,0.9460938593464657,0.9554484936480114,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
602,20.1,0.033333,-0.5722146034240723,10.12989616394043,2.178022623062134,-0.005159627047588489,-0.007222337182611227,-0.005635898389679686,0.005899040245887504,0.005525787881973764,0.009853748433868336,0.0,15.0,2.0,0.9931079435896072,-0.11145825075189267,-0.03624459571508424,0.9,-0.005569802597165108,0.00588569138199091,0.005534524098038673,-0.010719271376729012,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.572,10.130;-0.809,10.570;-1.046,11.011;-1.283,11.451;-1.520,11.891;-1.757,12.331;-1.994,12.771",0,1,PASS_THROUGH,-1,0.9930644750364329,-0.11186815517029805,-0.0361727007480474,0.9,0.9463254200339453,0.955688602517407,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
603,20.133333,0.033333,-0.5724124908447266,10.129705429077148,2.1782069206237793,-0.005400077731027984,-0.007204817142337561,-0.005568650161710909,0.005914393255366372,0.005532023671896967,0.009828183866263114,0.0,15.0,2.0,0.9931294788055545,-0.11125448723295976,-0.03628053745383373,0.9,-0.005519008729606867,0.005900285206735134,0.005539674311876297,-0.010621247813105583,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.572,10.130;-0.809,10.570;-1.046,11.010;-1.283,11.451;-1.520,11.891;-1.757,12.331;-1.994,12.771",0,1,PASS_THROUGH,-1,0.9930644750364329,-0.11186815517029805,-0.0361727007480474,0.9,0.9465571293410957,0.9559288948472942,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
604,20.166667,0.033333,-0.5726110339164734,10.129526138305664,2.178391218185425,-0.005639907059055094,-0.007184158079326153,-0.005503266864385993,0.005928220255865271,0.005537301337283535,0.00980262453032769,0.0,15.0,2.0,0.9931508889982485,-0.1110514533815089,-0.036316475377483635,0.9,-0.005457709077745676,0.0059188371524214745,0.005543529987335205,-0.010486799292266369,local_avoidance,SAFE_PROGRESSING,NONE,1,0,"-0.572,10.130;-0.809,10.570;-1.046,11.010;-1.283,11.450;-1.520,11.891;-1.758,12.331;-1.995,12.771",0,1,PASS_THROUGH,-1,0.9930644750364329,-0.11186815517029805,-0.0361727007480474,0.9,0.9467890014960211,0.9561584453833525,0.0,0,0,1,DIRECT_LOCAL,PASS_THROUGH,0,CORRIDOR_CLEAR,1,3,0.0,15.0,2.0,0.0,15.0,2.0,1,
